idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
104,-104.60227,39.74624,0.72444,0.0,0.43671,0.36444,0.0,0.30222,0.56879,0.83227,0.60841,0.60116,0.85787,0.74899,0.48725,0.4964
233,-104.56484,39.75315,0.52473,0.85517,0.0,0.46541,0.28406,0.51739,0.12928,0.11556,0.49894,0.30638,0.35758,0.64213,0.43305,0.44816
1250,-104.74157,39.81207,0.72444,0.98174,0.50077,0.36444,0.0,0.30222,0.56879,0.83227,0.60841,0.60116,0.67391,0.94058,0.52544,0.55094
1840,-104.3207,39.83743,0.4714,0.0,0.0,0.50928,0.49604,0.1628,0.04444,0.06444,0.19237,0.4544,0.27643,0.91014,0.27402,0.25865
2096,-104.43262,39.85291,0.52473,0.0,0.4287,0.46541,0.28406,0.51739,0.12928,0.11556,0.49894,0.30638,0.14483,0.47517,0.27365,0.25614
3232,-104.05756,39.90656,0.4714,0.0,0.42483,0.50928,0.49604,0.1628,0.04444,0.06444,0.19237,0.4544,0.19014,0.40734,0.33399,0.32245
4040,-104.43108,39.95377,0.52473,0.93353,0.43411,0.46541,0.28406,0.51739,0.12928,0.11556,0.49894,0.30638,0.14493,0.63063,0.35189,0.34727
