osm_id,code,fclass,name,lon,lat
358948436,2082,school,Eagle Ridge Elementary School,-104.90034,39.54723
358948447,2082,school,Acres Green Elementary School,-104.89476,39.55736
358952790,2082,school,Eagle Academy,-104.88033,39.55119
358952955,2082,school,American Academy Charter School,-104.88887,39.55969
358952957,2082,school,Lone Tree Elementary School,-104.88035,39.53815
564185884,2303,cafe,Dazbog Coffee,-104.88099,39.5611
736007273,2501,supermarket,Safeway,-104.8833,39.53783
736007279,2303,cafe,Starbucks,-104.88356,39.53804
1187840704,2303,cafe,Starbucks,-104.88388,39.55457
1261587356,2303,cafe,Starbucks,-104.88714,39.5647
5366450014,2303,cafe,Starbucks,-104.88017,39.53573
358921561,2082,school,Oakland School,-104.95554,39.37027
358921566,2082,school,Lone Tree School,-104.97054,39.32721
358921575,2082,school,Glen Grove School,-104.95109,39.26055
358952863,2082,school,Sedalia Elementary School,-104.96982,39.43682
358952984,2082,school,Meadow View Elementary School,-104.90338,39.41045
358952988,2082,school,Soaring Hawk Elementary School,-104.9127,39.39387
358952991,2082,school,Clear Sky Elementary School,-104.90419,39.38261
2302174368,2082,school,The Rock Christian Academy,-104.91819,39.40356
2828051245,2501,supermarket,Tony's Market,-104.90169,39.42628
358952837,2082,school,Rock Ridge Elementary School,-104.81389,39.37208
358952981,2082,school,Flagstone Elementary School,-104.79008,39.36887
2310683793,2082,school,Mesa Middle School,-104.79648,39.37374
2325075834,2303,cafe,Starbucks,-104.76038,39.48011
6728130938,2082,school,Code Ninjas,-104.75955,39.49379
2630175725,2303,cafe,Bagel Stop Cafe,-104.76688,39.52781
3262306022,2110,hospital,"Children's Hospital Colorado at Parker Adventist Hospital, Emergency Care, Parker",-104.76993,39.54794
3331849918,2501,supermarket,Sprouts Farmers Market,-104.77133,39.5391
4026058873,2083,kindergarten,Cozy Pine Montessori,-104.77044,39.5251
4178437019,2303,cafe,Starbucks,-104.76825,39.5388
4191790068,2303,cafe,Starbucks,-104.79042,39.53464
4197096236,2082,school,New Dimensions Beauty Academy,-104.76682,39.53448
4197096237,2082,school,Monart School of the Arts,-104.76664,39.53449
4197096238,2082,school,Children's Music Academy,-104.76652,39.5345
5929202111,2303,cafe,Starbucks,-104.79056,39.53569
