osm_id,code,fclass,name,lon,lat
358907189,2082,school,Vim School,-103.78217,40.96248
358907253,2082,school,Midway School,-103.84214,40.8319
358919542,2082,school,Prairie School,-103.80301,40.6161
358916125,2082,school,Dailey School,-104.96053,40.12832
358916147,2082,school,Saint Vrain School,-104.92192,40.18526
358916164,2082,school,Four-Way School,-104.71552,40.1422
358916196,2082,school,Mountain View School,-104.92359,40.01554
358916207,2082,school,Pleasant Valley School,-104.88553,40.02637
358916214,2082,school,Wattenberg School,-104.84914,40.02915
358916218,2082,school,Independence School,-104.81108,40.03109
358916222,2082,school,Porter School,-104.80664,40.11609
358916319,2082,school,Prospect Valley School,-104.4269,40.07304
358916327,2082,school,Kiowa School,-104.23078,40.07415
358948135,2082,school,Frederick Elementary School,-104.93426,40.09669
358948139,2082,school,Frederick Middle / High School,-104.93275,40.09776
358948143,2082,school,Fort Lupton High School,-104.81201,40.07554
358948146,2082,school,Fort Lupton Middle School,-104.81358,40.07776
358948154,2082,school,Butler Elementary School,-104.81397,40.07556
358948156,2082,school,Hudson Academy of Arts and Sciences,-104.63932,40.07012
847419319,2082,school,Prairie Ridge Elementary School,-104.93091,40.15195
847428694,2082,school,Coal Ridge Middle School,-104.9351,40.15525
847443301,2501,supermarket,King Soopers,-104.93956,40.15906
1618343910,2501,supermarket,Safeway,-104.93988,40.119
1888789493,2082,school,Lochbuie Elementary,-104.72278,40.00476
2946734134,2303,cafe,Starbucks,-104.98548,40.08716
3748650835,2082,school,Legacy Elementary School,-104.96717,40.11377
4184744776,2402,motel,Keene Motel,-104.52085,40.11182
4186461121,2303,cafe,The Good Chai,-104.51833,40.10952
4186477562,2501,supermarket,Keene Market,-104.5195,40.10848
4340666858,2082,school,Mead High School,-104.99634,40.18481
6744719221,2303,cafe,Siggi’s Coffee,-104.64996,40.07856
1699050129,2082,school,Mead Middle School,-105.00389,40.23242
1699051500,2082,school,Mead Elementary School,-105.00206,40.23249
4461125339,2303,cafe,Cristos Coffee,-105.04716,40.04248
358915733,2082,school,Wyatt School,-104.65885,40.57026
358915836,2082,school,Jackson School,-104.71135,40.39554
358915857,2082,school,Scott Elementary School,-104.72911,40.41767
358915872,2082,school,Madison Elementary School,-104.71834,40.4281
358915877,2082,school,Franklin School,-104.73441,40.42443
358915892,2082,school,Lincoln School,-104.68524,40.42165
358915904,2082,school,Saint Peters School,-104.69246,40.42054
358915912,2082,school,Cameron School,-104.69969,40.41609
358915916,2082,school,Meeker Junior High School,-104.69153,40.41599
358915948,2082,school,Buell School,-104.71663,40.47387
358915963,2082,school,Pleasant Valley School,-104.64968,40.45054
358915972,2082,school,Lone Tree School,-104.62052,40.48665
358915984,2082,school,Peter Brown School,-104.59968,40.4497
358915992,2082,school,Barnesville School,-104.47607,40.48165
358916000,2082,school,Praira School,-104.28051,40.48526
358916005,2082,school,Prairie Queen School,-104.18551,40.48165
358916079,2082,school,Big Bend School,-104.72886,40.30554
358916087,2082,school,Bebee Draw School,-104.64635,40.30526
358916095,2082,school,Valley View School,-104.56579,40.32331
358916103,2082,school,Kuner School,-104.48884,40.37387
358916176,2082,school,Sky View School,-104.60218,40.2322
358945061,2082,school,Prairie View School,-104.52468,40.73943
2588959627,2501,supermarket,Cosmic Market,-104.71536,40.39251
3272006887,2501,supermarket,King Soopers,-104.73336,40.4048
3324540817,2303,cafe,Starbucks,-104.75078,40.42215
3348431319,2303,cafe,Zoe's Cafe,-104.69012,40.42274
3354665368,2303,cafe,Gray's Cafe,-104.7329,40.58224
