provider,lat,lon,num_stops_per_week,score
Regional Transportation District,39.93482,-105.02398,21,1
Regional Transportation District,39.93228,-105.0282,21,1
Regional Transportation District,39.93112,-105.03388,21,1
Regional Transportation District,39.9096,-105.07192,70,1
Regional Transportation District,39.90639,-105.07191,70,1
Regional Transportation District,39.90157,-105.07183,70,1
Regional Transportation District,39.93323,-105.02513,21,1
Regional Transportation District,39.93216,-105.02807,21,1
Regional Transportation District,39.91426,-105.03551,70,1
Regional Transportation District,39.91411,-105.07087,71,1
Regional Transportation District,39.90622,-105.08598,326,1
Regional Transportation District,39.90657,-105.08623,64,1
Regional Transportation District,39.92959,-105.03447,21,1
Regional Transportation District,39.91046,-105.10394,11,1
Regional Transportation District,39.92872,-105.041,21,1
Regional Transportation District,39.92573,-105.05074,21,1
Regional Transportation District,39.9372,-105.01685,21,1
Regional Transportation District,39.93658,-105.01946,21,1
Regional Transportation District,39.91428,-105.04686,70,1
Regional Transportation District,39.9337,-105.12306,0,0
Regional Transportation District,39.92216,-105.11781,11,1
Regional Transportation District,39.93624,-105.02038,21,1
Regional Transportation District,39.91591,-105.06674,19,1
Regional Transportation District,39.91506,-105.06012,19,1
Regional Transportation District,39.91607,-105.06682,20,1
Regional Transportation District,39.9152,-105.06058,20,1
Regional Transportation District,39.91585,-105.05409,19,1
Regional Transportation District,39.92802,-105.04635,21,1
Regional Transportation District,39.92864,-105.04028,21,1
Regional Transportation District,39.92823,-105.04548,21,1
Regional Transportation District,39.92556,-105.05059,21,1
Regional Transportation District,39.92156,-105.06752,60,1
Regional Transportation District,39.93155,-105.03217,21,1
Regional Transportation District,39.92199,-105.07171,21,1
Regional Transportation District,39.92512,-105.07226,21,1
Regional Transportation District,39.92451,-105.07637,21,1
Regional Transportation District,39.92157,-105.07127,21,1
Regional Transportation District,39.90644,-105.08637,0,0
Regional Transportation District,39.91926,-105.06863,19,1
Regional Transportation District,39.94637,-105.12325,147,1
Regional Transportation District,39.94091,-105.12539,149,1
Regional Transportation District,39.94666,-105.12368,149,1
Regional Transportation District,39.94065,-105.12505,147,1
Regional Transportation District,39.90306,-105.09638,162,1
Regional Transportation District,39.90408,-105.09595,164,1
Regional Transportation District,39.9158,-105.1238,11,1
Regional Transportation District,39.90622,-105.08626,168,1
Regional Transportation District,39.92042,-105.11109,11,1
Regional Transportation District,39.91415,-105.1197,12,1
Regional Transportation District,39.92174,-105.12519,12,1
Regional Transportation District,39.92609,-105.12766,12,1
Regional Transportation District,39.92149,-105.1258,11,1
Regional Transportation District,39.9123,-105.07194,70,1
Regional Transportation District,39.93339,-105.12286,296,1
Regional Transportation District,39.90892,-105.09774,11,1
Regional Transportation District,39.90902,-105.09786,12,1
Regional Transportation District,39.92346,-105.1207,11,1
Regional Transportation District,39.92347,-105.12143,12,1
Regional Transportation District,39.92064,-105.08753,21,1
Regional Transportation District,39.92901,-105.1356,96,1
Regional Transportation District,39.91406,-105.06279,71,1
Regional Transportation District,39.91407,-105.06646,71,1
Regional Transportation District,39.91403,-105.05838,71,1
Regional Transportation District,39.92876,-105.1466,93,1
Regional Transportation District,39.92409,-105.06655,21,1
Regional Transportation District,39.92525,-105.06176,21,1
Regional Transportation District,39.92169,-105.06736,21,1
Regional Transportation District,39.92523,-105.05765,21,1
Regional Transportation District,39.92519,-105.05384,21,1
Regional Transportation District,39.92507,-105.06134,21,1
Regional Transportation District,39.90866,-105.09657,162,1
Regional Transportation District,39.90838,-105.09606,164,1
Regional Transportation District,39.92131,-105.11088,11,1
Regional Transportation District,39.90971,-105.07168,71,1
Regional Transportation District,39.9287,-105.13552,93,1
Regional Transportation District,39.93021,-105.13255,93,1
Regional Transportation District,39.93035,-105.1325,96,1
Regional Transportation District,39.9335,-105.02504,21,1
Regional Transportation District,39.91053,-105.10385,12,1
Regional Transportation District,39.92245,-105.11783,12,1
Regional Transportation District,39.9068,-105.08618,142,1
Regional Transportation District,39.90664,-105.08604,26,1
Regional Transportation District,39.90652,-105.08459,355,1
Regional Transportation District,39.90612,-105.08519,378,1
Regional Transportation District,39.90702,-105.08634,41,1
Regional Transportation District,39.9225,-105.08483,21,1
Regional Transportation District,39.92305,-105.08168,21,1
Regional Transportation District,39.92314,-105.08081,21,1
Regional Transportation District,39.92196,-105.11118,12,1
Regional Transportation District,39.91891,-105.11261,11,1
Regional Transportation District,39.91778,-105.11125,12,1
Regional Transportation District,39.92505,-105.05786,21,1
Regional Transportation District,39.92503,-105.05423,21,1
Regional Transportation District,39.92821,-105.09095,53,1
Regional Transportation District,39.92246,-105.08411,21,1
Regional Transportation District,39.93258,-105.12364,166,1
Regional Transportation District,39.92932,-105.09057,51,1
Regional Transportation District,39.923,-105.09055,51,1
Regional Transportation District,39.92404,-105.0776,21,1
Regional Transportation District,39.92396,-105.0783,21,1
Regional Transportation District,39.91548,-105.05451,20,1
Regional Transportation District,39.91878,-105.11227,12,1
Regional Transportation District,39.93732,-105.01689,21,1
Regional Transportation District,39.91816,-105.07188,19,1
Regional Transportation District,39.92121,-105.07193,19,1
Regional Transportation District,39.92456,-105.07193,21,1
Regional Transportation District,39.92455,-105.07576,21,1
Regional Transportation District,39.9187,-105.07169,20,1
Regional Transportation District,39.91637,-105.07168,20,1
Regional Transportation District,39.93249,-105.12361,0,0
Regional Transportation District,39.93386,-105.1239,340,1
Regional Transportation District,39.93279,-105.12382,344,1
Regional Transportation District,39.90827,-105.09319,207,1
Regional Transportation District,39.90897,-105.0937,206,1
Regional Transportation District,39.92078,-105.06693,19,1
Regional Transportation District,39.91606,-105.12336,12,1
Regional Transportation District,39.9225,-105.12821,12,1
Regional Transportation District,39.9226,-105.11354,12,1
Regional Transportation District,39.92231,-105.11357,11,1
Regional Transportation District,39.93537,-105.02333,21,1
Regional Transportation District,39.90726,-105.07166,71,1
Regional Transportation District,39.92827,-105.12804,11,1
Regional Transportation District,39.9123,-105.07169,71,1
Regional Transportation District,39.9288,-105.0362,21,1
Regional Transportation District,39.92862,-105.0366,21,1
Regional Transportation District,39.90167,-105.08689,155,1
Regional Transportation District,39.90152,-105.08768,157,1
Regional Transportation District,39.9091,-105.09297,21,1
Regional Transportation District,39.90968,-105.08519,21,1
Regional Transportation District,39.90985,-105.08523,21,1
Regional Transportation District,39.92968,-105.03424,21,1
Regional Transportation District,39.90645,-105.08454,19,1
Regional Transportation District,39.90624,-105.08527,21,1
Regional Transportation District,39.92872,-105.14188,93,1
Regional Transportation District,39.93145,-105.0327,21,1
Regional Transportation District,39.91438,-105.06756,70,1
Regional Transportation District,39.91434,-105.05828,70,1
Regional Transportation District,39.91435,-105.06281,70,1
Regional Transportation District,39.91433,-105.05444,70,1
