,osm_id,code,fclass,name,lon,lat
0,366394681,2009,courthouse,La Plata County Courthouse,-107.87898,37.27519
1,366395589,2007,library,Durango Public Library,-107.8781,37.27596
2,366395614,2001,police,City of Durango Police Department,-107.8784,37.27504
3,1718012135,2002,fire_station,Upper Pine Fire Protection District,-107.60162,37.23599
4,1718013294,2005,post_office,Bayfield Post Office,-107.60212,37.22761
5,1718014257,2008,town_hall,"Bayfied, CO Town Hall",-107.60402,37.22546
6,1718016187,2001,police,Bayfield Marshall,-107.6043,37.22566
7,1718030409,2007,library,Lavenia McCoy Public Library,-107.59626,37.23429
8,1832708443,2007,library,Durango Public Library,-107.87362,37.2837
9,1833050855,2001,police,,-107.86514,37.28058
