idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
45,-105.08711,39.92139,0.18547,0.97602,0.0,0.65867,0.95628,0.59732,0.89845,0.76164,0.74965,0.55853,0.72003,0.79196,0.66689,0.66036
65,-105.04028,39.92842,0.51199,0.74401,0.89704,0.58674,0.62412,0.55783,0.64104,0.88011,0.79408,0.65444,0.4859,0.73977,0.65628,0.65472
121,-105.03073,39.9572,0.63117,0.74401,0.85896,0.36319,0.83075,0.26516,0.51551,0.80606,0.28209,0.2165,0.21086,0.43794,0.46477,0.46815
