idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
128,-104.82593,39.13847,0.3977,0.90264,0.43201,0.31705,0.0,0.09538,0.58218,0.4153,0.21089,0.06054,0.51374,0.76055,0.38898,0.40076
164,-105.16828,39.14715,0.0,0.65278,0.43668,0.8157,0.0,0.94952,0.0,0.0,0.01239,0.02317,0.72086,0.13921,0.40044,0.42711
165,-105.15903,39.14713,0.0,0.0,0.0,0.8157,0.0,0.94952,0.0,0.0,0.01239,0.02317,0.72086,0.07491,0.31188,0.32922
200,-104.83511,39.14573,0.3977,0.87911,0.4259,0.31705,0.0,0.09538,0.58218,0.4153,0.21089,0.06054,0.51374,0.80564,0.38896,0.40007
201,-104.82586,39.14568,0.3977,0.90264,0.43201,0.31705,0.0,0.09538,0.58218,0.4153,0.21089,0.06054,0.51374,0.76055,0.38898,0.40076
953,-104.88996,39.2253,0.60715,0.0,0.46704,0.66517,0.88073,0.30968,0.20747,0.74115,0.63014,0.43003,0.5811,0.14137,0.51248,0.50329
1197,-104.99167,39.25462,0.12215,0.0,0.4674,0.70954,0.0,0.85719,0.067,0.11496,0.38046,0.10796,0.06377,0.20909,0.32004,0.33278
1329,-104.89886,39.26859,0.60715,0.94396,0.0,0.66517,0.88073,0.30968,0.20747,0.74115,0.63014,0.43003,0.13562,0.65493,0.50217,0.49732
2128,-104.9537,39.36975,0.97198,0.65278,0.42878,0.8439,0.0,0.25921,0.80187,0.15861,0.08712,0.69481,0.61326,0.80133,0.4466,0.44606
2157,-104.68447,39.36818,0.0979,0.80744,0.4665,0.4453,0.85648,0.20119,0.42357,0.64882,0.80762,0.67056,0.09107,0.82432,0.49124,0.46831
2167,-105.11149,39.37758,0.0,0.0,0.39016,0.8157,0.0,0.94952,0.0,0.0,0.01239,0.02317,0.29657,0.51248,0.34199,0.35842
2232,-105.02787,39.38448,0.03736,0.0,0.41207,0.48302,0.0,0.9118,0.88091,0.30465,0.90605,0.59565,0.03862,0.76145,0.46887,0.47581
2916,-105.00865,39.47808,0.03736,0.0,0.0,0.48302,0.0,0.9118,0.88091,0.30465,0.90605,0.59565,0.43039,0.32747,0.44216,0.45154
