,osm_id,code,fclass,name,lon,lat
0,2802580088,2007,library,Palisade Library,-108.35147,39.11015
1,6395949798,2007,library,Mesa County Library Clifton Branch,-108.45904,39.08977
2,1909134124,2005,post_office,Gateway Post Office,-108.97362,38.68357
3,6734003572,2007,library,Mesa County public Library District,-108.53572,39.03938
4,3739757494,2005,post_office,UPS Customer Center,-108.65539,39.11811
5,5324396582,2005,post_office,,-108.6504,39.08712
6,4374474058,2005,post_office,"USPS, Little Mesa Colorado",-108.13865,39.16647
7,2401018132,2001,police,Campus Police,-108.5537,39.08048
8,2974947067,2005,post_office,Mail Suite,-108.5691,39.07788
9,4232398441,2001,police,Grand Junction Police Department,-108.55529,39.07779
10,6223964557,2005,post_office,United States Postal Service Fruitvale Branch,-108.51084,39.07671
