lat,lon
39.45389,-108.04173
39.53246,-107.78394
39.55774,-107.35359
39.52477,-107.322
39.53278,-107.78322
39.52958,-107.78381
39.52971,-107.78318
39.53517,-107.75152
39.53468,-107.75279
39.54689,-107.65588
39.54703,-107.65568
39.57148,-107.53649
39.56848,-107.51772
39.47316,-107.26989
39.4339,-107.24815
39.43349,-107.24714
39.40962,-107.16808
39.40995,-107.16855
39.40744,-107.15154
39.40783,-107.15223
39.53176,-107.32539
39.53139,-107.32517
39.53894,-107.32507
39.53879,-107.32492
39.54507,-107.32468
39.54474,-107.32487
39.56171,-107.36198
39.52038,-107.31991
39.51989,-107.31961
39.40123,-107.21889
39.55779,-107.35375
39.54682,-107.32684
39.55208,-107.33943
39.55218,-107.3393
39.54429,-107.78244
39.53355,-107.78374
39.55436,-107.34469
39.54688,-107.64133
39.54682,-107.64128
39.57137,-107.53671
39.56817,-107.51717
39.55778,-107.35364
39.54298,-107.32476
39.55242,-107.32883
39.55412,-107.33057
39.56052,-107.34571
39.5611,-107.35136
39.55429,-107.33112
39.55079,-107.32787
39.54268,-107.325
39.5249,-107.32195
39.40968,-107.2222
39.40118,-107.21912
39.40051,-107.2136
39.5201,-107.3197
39.47361,-107.27085
39.55444,-107.34532
39.55198,-107.34046
39.54665,-107.32611
39.40108,-107.21838
39.56136,-107.35541
39.40895,-107.2214
39.56152,-107.35963
39.56156,-107.35957
39.40161,-107.21286
39.54542,-107.32573
39.56061,-107.36428
39.55801,-107.35767
39.53212,-107.32279
39.45207,-108.04698
39.55013,-107.32402
39.53859,-107.78335
39.5389,-107.78401
39.5594,-107.33948
39.56178,-107.34548
39.56016,-107.34127
39.56565,-107.35704
39.56566,-107.36098
39.56227,-107.36578
39.5652,-107.36602
39.56517,-107.36594
39.5656,-107.36131
39.56558,-107.3577
39.56211,-107.36614
39.56326,-107.35309
