provider,lat,lon,num_stops_per_week,score
Bustang,39.45389,-108.04173,3,1
Bustang,39.53246,-107.78394,3,1
Bustang,39.55774,-107.35359,6,1
Bustang,39.52477,-107.322,0,0
RFTA,39.53278,-107.78322,0,0
RFTA,39.52958,-107.78381,0,0
RFTA,39.52971,-107.78318,0,0
RFTA,39.53517,-107.75152,0,0
RFTA,39.53468,-107.75279,0,0
RFTA,39.54689,-107.65588,4,1
RFTA,39.54703,-107.65568,6,1
RFTA,39.57148,-107.53649,6,1
RFTA,39.56848,-107.51772,6,1
RFTA,39.47316,-107.26989,32,1
RFTA,39.4339,-107.24815,18,1
RFTA,39.43349,-107.24714,32,1
RFTA,39.40962,-107.16808,18,1
RFTA,39.40995,-107.16855,32,1
RFTA,39.40744,-107.15154,18,1
RFTA,39.40783,-107.15223,32,1
RFTA,39.53176,-107.32539,26,1
RFTA,39.53139,-107.32517,42,1
RFTA,39.53894,-107.32507,26,1
RFTA,39.53879,-107.32492,42,1
RFTA,39.54507,-107.32468,0,0
RFTA,39.54474,-107.32487,26,1
RFTA,39.56171,-107.36198,10,1
RFTA,39.52038,-107.31991,18,1
RFTA,39.51989,-107.31961,0,0
RFTA,39.40123,-107.21889,0,0
RFTA,39.55779,-107.35375,64,2
RFTA,39.54682,-107.32684,42,1
RFTA,39.55208,-107.33943,0,0
RFTA,39.55218,-107.3393,42,1
RFTA,39.54429,-107.78244,0,0
RFTA,39.53355,-107.78374,0,0
RFTA,39.55436,-107.34469,42,1
RFTA,39.54688,-107.64133,6,1
RFTA,39.54682,-107.64128,4,1
RFTA,39.57137,-107.53671,4,1
RFTA,39.56817,-107.51717,4,1
RFTA,39.55778,-107.35364,4,1
RFTA,39.54298,-107.32476,0,0
RFTA,39.55242,-107.32883,0,0
RFTA,39.55412,-107.33057,0,0
RFTA,39.56052,-107.34571,0,0
RFTA,39.5611,-107.35136,0,0
RFTA,39.55429,-107.33112,0,0
RFTA,39.55079,-107.32787,0,0
RFTA,39.54268,-107.325,0,0
RFTA,39.5249,-107.32195,68,2
RFTA,39.40968,-107.2222,58,2
RFTA,39.40118,-107.21912,21,1
RFTA,39.40051,-107.2136,21,1
RFTA,39.5201,-107.3197,32,1
RFTA,39.47361,-107.27085,18,1
RFTA,39.55444,-107.34532,26,1
RFTA,39.55198,-107.34046,26,1
RFTA,39.54665,-107.32611,26,1
RFTA,39.40108,-107.21838,21,1
RFTA,39.56136,-107.35541,0,0
RFTA,39.40895,-107.2214,21,1
RFTA,39.56152,-107.35963,0,0
RFTA,39.56156,-107.35957,0,0
RFTA,39.40161,-107.21286,21,1
RFTA,39.54542,-107.32573,42,1
RFTA,39.56061,-107.36428,0,0
RFTA,39.55801,-107.35767,0,0
RFTA,39.53212,-107.32279,0,0
RFTA,39.45207,-108.04698,0,0
RFTA,39.55013,-107.32402,0,0
RFTA,39.53859,-107.78335,0,0
RFTA,39.5389,-107.78401,0,0
RFTA,39.5594,-107.33948,0,0
RFTA,39.56178,-107.34548,0,0
RFTA,39.56016,-107.34127,0,0
RFTA,39.56565,-107.35704,0,0
RFTA,39.56566,-107.36098,0,0
RFTA,39.56227,-107.36578,0,0
RFTA,39.5652,-107.36602,0,0
RFTA,39.56517,-107.36594,0,0
RFTA,39.5656,-107.36131,0,0
RFTA,39.56558,-107.3577,0,0
RFTA,39.56211,-107.36614,0,0
RFTA,39.56326,-107.35309,0,0
