provider,lat,lon,num_stops_per_week,score
Groome Transportation,38.79663,-104.70086,64,1
Groome Transportation,38.79754,-104.79545,64,1
Groome Transportation,38.83359,-104.82629,64,1
Groome Transportation,38.94872,-104.80496,64,1
Groome Transportation,39.09339,-104.86193,64,1
Mountain Metro Transit,38.86839,-104.85992,13,1
Mountain Metro Transit,38.84393,-104.76612,345,2
Mountain Metro Transit,38.85146,-104.86997,64,1
Mountain Metro Transit,38.89213,-104.80024,102,1
Mountain Metro Transit,38.84164,-104.86357,12,1
Mountain Metro Transit,38.82377,-104.84036,51,1
Mountain Metro Transit,38.8447,-104.7662,435,2
Mountain Metro Transit,38.84157,-104.86375,13,1
Mountain Metro Transit,38.85176,-104.86994,66,1
Mountain Metro Transit,38.84913,-104.84982,13,1
Mountain Metro Transit,38.84717,-104.76809,25,1
Mountain Metro Transit,38.84715,-104.77103,25,1
Mountain Metro Transit,38.84722,-104.7749,25,1
Mountain Metro Transit,38.84367,-104.86659,13,1
Mountain Metro Transit,38.84651,-104.72356,28,1
Mountain Metro Transit,38.84613,-104.71746,29,1
Mountain Metro Transit,38.83488,-104.82181,1001,4
Mountain Metro Transit,38.83878,-104.78045,87,1
Mountain Metro Transit,38.83861,-104.78159,87,1
Mountain Metro Transit,38.8056,-104.82033,87,1
Mountain Metro Transit,38.79366,-104.80361,51,1
Mountain Metro Transit,38.76461,-104.78541,349,2
Mountain Metro Transit,38.79396,-104.80326,77,1
Mountain Metro Transit,38.80647,-104.82139,88,1
Mountain Metro Transit,38.87873,-104.80381,25,1
Mountain Metro Transit,38.88516,-104.8226,91,1
Mountain Metro Transit,38.86729,-104.82341,89,1
Mountain Metro Transit,38.88516,-104.82245,89,1
Mountain Metro Transit,38.87864,-104.80388,26,1
Mountain Metro Transit,38.80523,-104.7598,51,1
Mountain Metro Transit,38.82885,-104.79438,62,1
Mountain Metro Transit,38.82901,-104.79446,63,1
Mountain Metro Transit,38.79231,-104.85003,75,1
Mountain Metro Transit,38.81249,-104.82651,12,1
Mountain Metro Transit,38.83017,-104.84084,38,1
Mountain Metro Transit,38.80826,-104.84416,75,1
Mountain Metro Transit,38.85451,-104.75502,25,1
Mountain Metro Transit,38.85432,-104.79304,25,1
Mountain Metro Transit,38.85411,-104.7927,25,1
Mountain Metro Transit,38.85434,-104.759,25,1
Mountain Metro Transit,38.89039,-104.79716,26,1
Mountain Metro Transit,38.90438,-104.8633,26,1
Mountain Metro Transit,38.87549,-104.83697,34,1
Mountain Metro Transit,38.85032,-104.83356,13,1
Mountain Metro Transit,38.85133,-104.83341,13,1
Mountain Metro Transit,38.87709,-104.83709,13,1
Mountain Metro Transit,38.89059,-104.79899,77,1
Mountain Metro Transit,38.8921,-104.76166,55,1
Mountain Metro Transit,38.89207,-104.76165,53,1
Mountain Metro Transit,38.77692,-104.81383,36,1
Mountain Metro Transit,38.77669,-104.81555,37,1
Mountain Metro Transit,38.84487,-104.79357,25,1
Mountain Metro Transit,38.81498,-104.77955,13,1
Mountain Metro Transit,38.79554,-104.8003,13,1
Mountain Metro Transit,38.81569,-104.77973,13,1
Mountain Metro Transit,38.85837,-104.76527,25,1
Mountain Metro Transit,38.85863,-104.76551,26,1
Mountain Metro Transit,38.81291,-104.74768,28,1
Mountain Metro Transit,38.81387,-104.74738,28,1
Mountain Metro Transit,38.73682,-104.70504,13,1
Mountain Metro Transit,38.95896,-104.79134,27,1
Mountain Metro Transit,38.77321,-104.77851,21,1
Mountain Metro Transit,38.83113,-104.82012,51,1
Mountain Metro Transit,38.828,-104.81943,51,1
Mountain Metro Transit,38.82787,-104.81548,51,1
Mountain Metro Transit,38.82776,-104.8129,51,1
Mountain Metro Transit,38.82766,-104.808,51,1
Mountain Metro Transit,38.82753,-104.80448,51,1
Mountain Metro Transit,38.82603,-104.80426,51,1
Mountain Metro Transit,38.82243,-104.80402,51,1
Mountain Metro Transit,38.82228,-104.8,51,1
Mountain Metro Transit,38.82312,-104.79519,51,1
Mountain Metro Transit,38.82411,-104.7923,51,1
Mountain Metro Transit,38.82524,-104.78301,51,1
Mountain Metro Transit,38.82394,-104.78068,51,1
Mountain Metro Transit,38.8211,-104.7807,51,1
Mountain Metro Transit,38.81732,-104.7798,51,1
Mountain Metro Transit,38.81822,-104.77244,51,1
Mountain Metro Transit,38.8182,-104.76807,51,1
Mountain Metro Transit,38.81654,-104.76643,51,1
Mountain Metro Transit,38.81417,-104.76644,51,1
Mountain Metro Transit,38.81258,-104.76646,51,1
Mountain Metro Transit,38.80875,-104.76524,51,1
Mountain Metro Transit,38.80703,-104.76322,51,1
Mountain Metro Transit,38.80491,-104.75954,51,1
Mountain Metro Transit,38.79641,-104.76546,51,1
Mountain Metro Transit,38.79895,-104.76418,51,1
Mountain Metro Transit,38.80023,-104.76315,51,1
Mountain Metro Transit,38.80213,-104.76086,51,1
Mountain Metro Transit,38.80717,-104.76308,51,1
Mountain Metro Transit,38.80882,-104.765,51,1
Mountain Metro Transit,38.81238,-104.76619,51,1
Mountain Metro Transit,38.8142,-104.7662,51,1
Mountain Metro Transit,38.81589,-104.76617,51,1
Mountain Metro Transit,38.81832,-104.76815,51,1
Mountain Metro Transit,38.81835,-104.77212,51,1
Mountain Metro Transit,38.81775,-104.77858,51,1
Mountain Metro Transit,38.81866,-104.7804,51,1
Mountain Metro Transit,38.82384,-104.78042,51,1
Mountain Metro Transit,38.82545,-104.78266,51,1
Mountain Metro Transit,38.82405,-104.79249,51,1
Mountain Metro Transit,38.82355,-104.79475,51,1
Mountain Metro Transit,38.82217,-104.79745,51,1
Mountain Metro Transit,38.82246,-104.8007,51,1
Mountain Metro Transit,38.82256,-104.80406,51,1
Mountain Metro Transit,38.82606,-104.80406,51,1
Mountain Metro Transit,38.82773,-104.80579,51,1
Mountain Metro Transit,38.82782,-104.80819,51,1
Mountain Metro Transit,38.82801,-104.81355,51,1
Mountain Metro Transit,38.82808,-104.81559,51,1
Mountain Metro Transit,38.82821,-104.81998,51,1
Mountain Metro Transit,38.83127,-104.81989,51,1
Mountain Metro Transit,38.83265,-104.82706,89,1
Mountain Metro Transit,38.83282,-104.83423,89,1
Mountain Metro Transit,38.8339,-104.8395,89,1
Mountain Metro Transit,38.82797,-104.8409,38,1
Mountain Metro Transit,38.82631,-104.84057,38,1
Mountain Metro Transit,38.83471,-104.84106,51,1
Mountain Metro Transit,38.83647,-104.84415,51,1
Mountain Metro Transit,38.8387,-104.8481,51,1
Mountain Metro Transit,38.84035,-104.85098,51,1
Mountain Metro Transit,38.81562,-104.84122,51,1
Mountain Metro Transit,38.81275,-104.84001,13,1
Mountain Metro Transit,38.84209,-104.85408,51,1
Mountain Metro Transit,38.84381,-104.85688,51,1
Mountain Metro Transit,38.84565,-104.85995,51,1
Mountain Metro Transit,38.84769,-104.86332,51,1
Mountain Metro Transit,38.81259,-104.83327,13,1
Mountain Metro Transit,38.854,-104.8733,54,1
Mountain Metro Transit,38.85545,-104.87578,54,1
Mountain Metro Transit,38.85585,-104.87862,54,1
Mountain Metro Transit,38.80397,-104.84074,37,1
Mountain Metro Transit,38.8058,-104.84074,37,1
