idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
1902,-105.1085,40.42773,0.81212,0.92082,0.68784,0.70187,0.70588,0.20164,0.40173,0.39672,0.2154,0.28182,0.22551,0.95617,0.44324,0.43765
3050,-105.02307,40.51385,0.32173,0.0,0.98005,0.50178,0.96474,0.09913,0.56191,0.39144,0.05759,0.30241,1.0,0.0,0.56112,0.55016
3868,-105.08879,40.57172,0.80829,0.0,0.99973,1.0,0.85704,0.81731,0.76246,0.68009,0.99626,0.99626,0.94351,0.98806,0.62229,0.59046
