idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
1947,-104.91952,39.6675,0.17319,0.66217,0.65822,0.21191,0.54426,0.47329,0.02325,0.08698,0.39498,0.13085,0.15466,0.71646,0.42436,0.42559
2347,-104.85406,39.68878,0.91861,0.0,0.5764,0.73281,0.86476,0.55588,0.77043,0.8754,0.59877,0.75584,0.59822,0.83503,0.53606,0.51088
2356,-104.77013,39.68829,0.5017,0.0,0.6433,0.64583,0.43391,0.68038,0.78173,0.79215,0.46572,0.40353,0.68476,0.86585,0.51272,0.5051
