provider,lat,lon,num_stops_per_week,score
Regional Transportation District,39.81844,-104.91275,152,1
Regional Transportation District,39.7637,-104.77485,652,2
Regional Transportation District,39.78725,-104.91984,12,1
Regional Transportation District,39.78719,-104.92,13,1
Regional Transportation District,39.85641,-104.99142,131,1
Regional Transportation District,39.88535,-104.88091,126,1
Regional Transportation District,39.74882,-104.77247,155,1
Regional Transportation District,39.82023,-104.97791,160,1
Regional Transportation District,39.8201,-104.97811,169,1
Regional Transportation District,39.76199,-104.80438,20,1
Regional Transportation District,39.77293,-104.79576,499,1
Regional Transportation District,39.77273,-104.7956,535,1
Regional Transportation District,39.85257,-105.02508,131,1
Regional Transportation District,39.78382,-104.92052,13,1
Regional Transportation District,39.78385,-104.92325,13,1
Regional Transportation District,39.84207,-105.0383,14,1
Regional Transportation District,39.84188,-105.03478,13,1
Regional Transportation District,39.84174,-105.03398,14,1
Regional Transportation District,39.84233,-105.03856,13,1
Regional Transportation District,39.86355,-105.01754,131,1
Regional Transportation District,39.89975,-105.02313,85,1
Regional Transportation District,39.82735,-105.04087,59,1
Regional Transportation District,39.86949,-104.96189,131,1
Regional Transportation District,39.86965,-104.96178,139,1
Regional Transportation District,39.84673,-105.0059,117,1
Regional Transportation District,39.85522,-105.00589,117,1
Regional Transportation District,39.83785,-105.00621,117,1
Regional Transportation District,39.89182,-104.94035,135,1
Regional Transportation District,39.88855,-104.94035,135,1
Regional Transportation District,39.88503,-104.95588,4,1
Regional Transportation District,39.90708,-104.94034,135,1
Regional Transportation District,39.90365,-104.94035,135,1
Regional Transportation District,39.89906,-104.94035,135,1
Regional Transportation District,39.82381,-104.97966,61,1
Regional Transportation District,39.82354,-104.97711,61,1
Regional Transportation District,39.82897,-104.95831,61,1
Regional Transportation District,39.91381,-104.96133,32,1
Regional Transportation District,39.80519,-104.92926,0,0
Regional Transportation District,39.84187,-105.04477,13,1
Regional Transportation District,39.8055,-105.00402,117,1
Regional Transportation District,39.92074,-104.94038,134,1
Regional Transportation District,39.82469,-104.94046,180,1
Regional Transportation District,39.80402,-105.02374,412,1
Regional Transportation District,39.91404,-104.9413,36,1
Regional Transportation District,39.84174,-105.04734,14,1
Regional Transportation District,39.88933,-104.99654,176,1
Regional Transportation District,39.91424,-104.98184,193,1
Regional Transportation District,39.82715,-104.91684,332,1
Regional Transportation District,39.88546,-104.78057,134,1
Regional Transportation District,39.74041,-104.82922,533,1
Regional Transportation District,39.88571,-104.78144,130,1
Regional Transportation District,39.87391,-105.00567,117,1
